timestamp,open,high,low,close,volume,symbol
2019-04-29,69.89,70.37,66.5,67.87,203603.18601,LTC
2019-04-30,67.86,74.74,67.86,74.32,354469.13538,LTC
2019-05-01,74.31,75.36,71.78,73.36,273831.04765,LTC
2019-05-02,73.35,74.42,72.73,73.68,289626.45366,LTC
2019-05-03,73.65,80.58,73.31,79.22,538448.40523,LTC
2019-05-04,79.26,82.76,74.54,77.77,457004.01484,LTC
2019-05-05,77.73,78.16,75.4,75.7,236821.31245,LTC
2019-05-06,75.7,76.91,71.64,74.94,389445.48037,LTC
2019-05-07,74.95,78.75,73.4,74.61,357677.92795,LTC
2019-05-08,74.59,75.5,72.4,74.44,206081.78548,LTC
2019-05-09,74.44,75.9,72.77,74.19,240477.43667,LTC
2019-05-10,74.18,79.61,72.66,77.11,422915.9252,LTC
2019-05-11,77.12,95.0,76.85,86.59,909602.12694,LTC
2019-05-12,86.59,94.01,83.0,84.73,797262.85973,LTC
2019-05-13,84.71,92.49,84.1,87.16,627311.35573,LTC
2019-05-14,87.34,93.61,86.5,91.17,644139.06467,LTC
2019-05-15,91.15,104.25,89.69,102.02,673429.92612,LTC
2019-05-16,102.03,107.14,90.73,95.49,1179885.10784,LTC
2019-05-17,95.49,97.48,84.27,89.76,914179.22548,LTC
2019-05-18,89.76,90.51,85.11,86.51,380542.14297,LTC
2019-05-19,86.55,96.81,86.07,94.58,584649.51759,LTC
2019-05-20,94.55,94.58,87.11,91.1,447735.71615,LTC
2019-05-21,91.1,93.02,88.83,90.79,335538.23309,LTC
2019-05-22,90.77,92.04,85.83,87.74,308520.29109,LTC
2019-05-23,87.74,89.53,84.62,88.61,208332.29525,LTC
2019-05-24,88.67,103.77,88.01,100.5,832985.16125,LTC
2019-05-25,100.5,105.07,98.87,102.66,519802.9895,LTC
2019-05-26,102.66,114.0,97.5,111.0,658431.91144,LTC
2019-05-27,111.03,121.89,109.94,116.3,873684.89847,LTC
2019-05-28,116.41,118.22,111.08,114.81,399902.25403,LTC
2019-05-29,114.87,118.33,108.0,115.06,359489.09796,LTC
2019-05-30,115.03,120.35,102.4,107.78,708618.8245,LTC
2019-05-31,107.78,114.93,104.55,114.6,487341.72799,LTC
2019-06-01,114.65,116.28,110.51,112.35,318759.84041,LTC
2019-06-02,112.34,116.48,111.25,114.39,234192.23299,LTC
2019-06-03,114.44,116.2,105.01,105.99,441610.78458,LTC
2019-06-04,105.94,106.8,98.13,102.2,673951.14145,LTC
2019-06-05,102.2,105.21,100.11,103.66,379894.44483,LTC
2019-06-06,103.61,112.07,101.0,111.19,488905.21588,LTC
2019-06-07,111.25,121.0,109.53,116.71,619792.48983,LTC
2019-06-08,116.74,119.7,113.5,118.01,454621.75369,LTC
2019-06-09,118.01,118.94,111.02,114.66,425246.36749,LTC
2019-06-10,114.66,130.12,112.54,129.15,793211.22328,LTC
2019-06-11,129.19,138.56,124.85,135.69,836034.97354,LTC
2019-06-12,135.79,143.19,129.86,135.32,1015972.92864,LTC
2019-06-13,135.32,136.52,127.92,130.55,477007.30523,LTC
2019-06-14,130.55,133.03,125.22,132.0,460272.62793,LTC
2019-06-15,132.03,139.5,132.01,137.54,389908.37623,LTC
2019-06-16,137.51,138.2,133.15,136.45,392560.10493,LTC
2019-06-17,136.42,136.82,131.53,133.8,302485.50097,LTC
2019-06-18,133.8,136.84,128.0,135.22,400995.83149,LTC
2019-06-19,135.25,139.5,133.5,136.43,373850.88301,LTC
2019-06-20,136.41,136.75,133.0,135.46,236819.61409,LTC
2019-06-21,135.45,141.29,131.0,138.28,392390.9775,LTC
2019-06-22,138.3,145.9,136.01,142.26,670112.19411,LTC
2019-06-23,142.2,143.34,136.15,137.5,273142.66174,LTC
2019-06-24,137.5,137.52,132.65,135.77,269137.08964,LTC
2019-06-25,135.78,138.63,129.75,136.33,343042.31826,LTC
2019-06-26,136.32,138.5,127.5,132.25,659208.45477,LTC
2019-06-27,132.24,133.5,111.82,116.01,932158.03694,LTC
2019-06-28,116.02,122.19,114.49,120.01,455587.96464,LTC
2019-06-29,119.99,137.0,116.0,133.86,650966.5278,LTC
2019-06-30,133.88,137.44,120.54,123.25,808645.44775,LTC
2019-07-01,123.22,127.03,113.82,123.17,612063.25919,LTC
2019-07-02,123.16,124.0,112.63,118.77,469582.087,LTC
2019-07-03,118.74,123.15,116.78,121.36,365008.0675,LTC
2019-07-04,121.34,127.03,118.51,119.61,375062.74273,LTC
2019-07-05,119.64,120.99,116.22,118.35,223608.71264,LTC
2019-07-06,118.29,121.8,117.06,118.31,153816.69797,LTC
2019-07-07,118.28,120.35,117.0,119.48,142378.61429,LTC
2019-07-08,119.48,125.07,117.77,122.92,219116.92194,LTC
2019-07-09,122.92,124.08,117.64,119.24,233440.12041,LTC
2019-07-10,119.23,120.13,102.5,108.31,507821.30862,LTC
2019-07-11,108.29,108.33,95.21,102.98,566917.40666,LTC
2019-07-12,103.0,107.02,100.65,104.86,204977.52431,LTC
2019-07-13,104.86,105.03,97.64,101.03,229252.96129,LTC
2019-07-14,101.06,101.9,87.58,89.66,429594.96949,LTC
2019-07-15,89.67,92.99,84.6,90.43,382169.24803,LTC
2019-07-16,90.43,91.91,76.6,79.61,483565.93207,LTC
2019-07-17,79.62,94.65,71.0,89.95,611125.08258,LTC
2019-07-18,89.98,104.5,86.87,101.16,609872.10131,LTC
2019-07-19,101.15,101.26,94.73,98.23,366646.23978,LTC
2019-07-20,98.25,105.88,97.42,100.25,355926.02335,LTC
2019-07-21,100.26,101.41,96.4,99.7,247121.43139,LTC
2019-07-22,99.74,100.91,91.14,95.31,318533.96014,LTC
2019-07-23,95.31,95.35,88.62,90.15,264516.21574,LTC
2019-07-24,90.1,97.45,86.8,94.5,355813.0883,LTC
2019-07-25,94.43,96.67,91.06,93.22,228403.48379,LTC
2019-07-26,93.23,94.52,89.83,94.06,169220.32033,LTC
2019-07-27,94.01,96.09,86.67,88.79,250915.24992,LTC
2019-07-28,88.83,90.9,83.13,90.0,201075.77208,LTC
2019-07-29,90.0,92.26,87.48,90.33,233655.44074,LTC
2019-07-30,90.33,92.71,88.5,90.15,166817.93325,LTC
2019-07-31,90.12,99.95,89.81,98.76,280442.01907,LTC
2019-08-01,98.77,100.59,95.23,98.64,256621.80027,LTC
2019-08-02,98.62,98.77,92.52,94.76,284902.02673,LTC
2019-08-03,94.8,96.7,93.51,94.17,187442.26636,LTC
2019-08-04,94.15,94.8,90.11,92.64,210063.34433,LTC
2019-08-05,92.68,106.77,92.68,96.56,708024.73305,LTC
2019-08-06,96.56,99.32,91.0,92.99,370218.49667,LTC
2019-08-07,93.05,94.45,87.36,90.59,298275.75612,LTC
2019-08-08,90.59,92.75,87.72,90.15,227275.85013,LTC
2019-08-09,90.08,90.45,82.64,84.24,245919.9803,LTC
2019-08-10,84.25,87.5,82.27,85.46,243663.59097,LTC
2019-08-11,85.46,91.57,85.15,89.93,196951.40228,LTC
2019-08-12,89.99,90.04,85.45,85.79,147573.87933,LTC
2019-08-13,85.79,86.79,83.26,84.88,166783.80957,LTC
2019-08-14,84.83,86.32,75.0,75.9,310895.4105,LTC
2019-08-15,75.91,77.7,74.36,76.25,157703.32106,LTC
2019-08-16,76.24,76.42,72.34,74.67,186709.02728,LTC
2019-08-17,74.63,75.35,71.5,72.65,131039.84431,LTC
2019-08-18,72.64,78.0,71.4,76.25,171800.85253,LTC
2019-08-19,76.31,78.95,75.36,77.1,176507.93997,LTC
2019-08-20,77.1,77.3,73.31,75.14,130580.76909,LTC
2019-08-21,75.13,75.33,70.14,73.27,188740.48706,LTC
2019-08-22,73.18,74.64,71.0,73.31,159575.08558,LTC
2019-08-23,73.38,75.92,72.1,75.38,138535.90048,LTC
2019-08-24,75.37,75.65,71.39,73.32,119841.86721,LTC
2019-08-25,73.32,74.93,70.56,72.1,143368.07877,LTC
2019-08-26,72.12,75.46,72.09,73.54,186459.72505,LTC
2019-08-27,73.59,73.75,72.13,72.9,92746.01751,LTC
2019-08-28,72.88,73.14,65.0,66.73,295837.67734,LTC
2019-08-29,66.73,66.77,62.0,63.59,206167.47861,LTC
2019-08-30,63.55,65.6,62.16,64.17,188503.14428,LTC
2019-08-31,64.18,65.39,62.25,64.24,148167.15877,LTC
2019-09-01,64.23,67.21,63.74,65.89,160452.85757,LTC
2019-09-02,65.85,68.03,64.8,66.92,210648.66087,LTC
2019-09-03,66.92,71.0,66.47,69.06,286130.47957,LTC
2019-09-04,69.0,69.24,66.4,67.01,219846.1354,LTC
2019-09-05,67.02,67.39,64.14,65.23,166569.36182,LTC
2019-09-06,65.24,68.0,63.54,64.87,278618.16432,LTC
2019-09-07,64.88,70.57,64.53,68.77,305501.47722,LTC
2019-09-08,68.77,71.46,68.0,70.36,315059.92831,LTC
2019-09-09,70.36,71.38,67.73,69.89,229275.26659,LTC
2019-09-10,69.86,73.1,69.77,70.85,315598.33706,LTC
2019-09-11,70.85,71.81,68.25,69.8,208744.34146,LTC
2019-09-12,69.8,70.0,68.3,69.15,135570.08885,LTC
2019-09-13,69.18,69.58,67.36,68.93,156416.29244,LTC
2019-09-14,68.93,71.5,68.2,70.5,179064.87019,LTC
2019-09-15,70.49,71.28,69.5,70.04,123157.58776,LTC
2019-09-16,70.04,73.67,69.36,72.63,267731.58165,LTC
2019-09-17,72.67,77.59,72.15,74.04,331820.84685,LTC
2019-09-18,74.06,80.3,73.98,77.81,463500.72712,LTC
2019-09-19,77.77,80.9,72.62,76.56,516227.12489,LTC
2019-09-20,76.56,77.08,72.78,75.05,286151.47725,LTC
2019-09-21,75.06,75.58,72.06,73.22,211641.79197,LTC
2019-09-22,73.2,73.22,71.03,72.23,219392.15857,LTC
2019-09-23,72.26,74.24,61.88,66.54,527501.79121,LTC
2019-09-24,66.54,67.42,54.07,54.57,987995.2338,LTC
2019-09-25,54.57,58.34,52.84,57.43,781318.26507,LTC
2019-09-26,57.48,57.56,50.3,55.19,630061.90746,LTC
2019-09-27,55.17,56.61,52.61,55.86,390379.87374,LTC
2019-09-28,55.86,56.16,53.67,55.37,258783.39518,LTC
2019-09-29,55.38,55.58,52.13,53.82,227546.40106,LTC
2019-09-30,53.84,56.25,52.46,55.99,369529.68787,LTC
2019-10-01,56.01,57.6,54.82,55.63,333606.02834,LTC
2019-10-02,55.59,56.66,55.13,56.23,215424.38457,LTC
2019-10-03,56.28,57.07,53.62,56.44,253310.60723,LTC
2019-10-04,56.45,57.5,55.22,56.3,247275.45318,LTC
2019-10-05,56.3,57.4,55.57,56.69,177602.10058,LTC
2019-10-06,56.69,56.8,52.73,54.41,259829.37559,LTC
2019-10-07,54.42,58.65,53.25,57.46,314689.40497,LTC
2019-10-08,57.46,58.45,56.47,56.94,184201.79637,LTC
2019-10-09,56.92,60.06,56.6,59.12,344098.9067,LTC
2019-10-10,59.1,59.33,57.0,57.47,215031.29392,LTC
2019-10-11,57.48,58.42,55.33,55.85,266818.0674,LTC
2019-10-12,55.85,56.5,55.41,55.7,101685.84465,LTC
2019-10-13,55.71,57.69,55.47,56.46,157772.38785,LTC
2019-10-14,56.44,57.1,55.94,56.83,133434.14038,LTC
2019-10-15,56.83,57.39,53.4,54.58,332451.2139,LTC
2019-10-16,54.57,55.39,51.0,52.45,299556.40107,LTC
2019-10-17,52.45,55.22,51.57,54.94,238776.4036,LTC
2019-10-18,54.95,55.01,52.19,53.21,213517.39011,LTC
2019-10-19,53.21,54.16,52.54,53.72,152610.00837,LTC
2019-10-20,53.72,55.46,52.58,54.85,208172.70191,LTC
2019-10-21,54.85,55.74,53.67,54.57,208464.19325,LTC
2019-10-22,54.57,55.09,52.97,53.39,159956.49835,LTC
2019-10-23,53.38,53.44,47.1,49.5,509593.26474,LTC
2019-10-24,49.48,50.32,48.3,49.54,308330.52196,LTC
2019-10-25,49.55,58.7,49.01,56.93,761473.61477,LTC
2019-10-26,56.94,63.37,54.14,56.71,1041416.04901,LTC
2019-10-27,56.69,62.85,55.59,59.78,661079.75268,LTC
2019-10-28,59.79,62.47,57.4,57.7,540004.69723,LTC
2019-10-29,57.7,60.75,57.65,59.75,401424.23907,LTC
2019-10-30,59.76,61.05,56.88,57.89,341531.28519,LTC
2019-10-31,57.9,59.56,57.01,58.29,269103.33623,LTC
2019-11-01,58.29,58.8,56.68,58.23,221222.3294,LTC
2019-11-02,58.24,59.19,57.73,58.25,150647.4393,LTC
2019-11-03,58.24,58.75,57.18,58.29,141302.66308,LTC
2019-11-04,58.29,62.4,57.87,61.29,410380.76551,LTC
2019-11-05,61.26,64.15,60.89,63.12,527595.77833,LTC
2019-11-06,63.13,64.33,62.56,64.11,334742.14328,LTC
2019-11-07,64.11,64.33,60.27,61.39,327504.17073,LTC
2019-11-08,61.4,62.49,58.93,60.38,347351.93739,LTC
2019-11-09,60.36,62.37,60.17,62.04,196430.96635,LTC
2019-11-10,62.04,66.19,60.8,63.65,437892.99669,LTC
2019-11-11,63.65,64.33,60.47,61.84,409179.59195,LTC
2019-11-12,61.84,62.25,59.75,61.42,299770.7716,LTC
2019-11-13,61.45,62.05,60.27,60.96,175581.95546,LTC
2019-11-14,60.96,61.1,58.25,59.0,289462.24048,LTC
2019-11-15,59.0,60.75,56.2,57.6,333621.34492,LTC
2019-11-16,57.61,58.98,57.14,58.3,135649.0746,LTC
2019-11-17,58.29,59.97,57.55,59.22,190026.97121,LTC
2019-11-18,59.21,59.3,54.0,55.81,297441.77936,LTC
2019-11-19,55.8,56.23,54.2,55.13,245040.39116,LTC
2019-11-20,55.13,56.16,54.61,54.98,224543.3721,LTC
2019-11-21,54.99,55.29,48.51,50.61,442743.26376,LTC
2019-11-22,50.61,51.55,43.58,47.32,924579.32624,LTC
2019-11-23,47.32,48.53,46.13,48.1,301729.20885,LTC
2019-11-24,48.11,48.24,43.45,43.86,419517.52854,LTC
2019-11-25,43.87,47.42,42.04,45.47,571324.21757,LTC
2019-11-26,45.48,47.57,45.22,46.91,310692.28241,LTC
2019-11-27,46.91,48.69,44.51,47.7,455880.87524,LTC
2019-11-28,47.69,48.0,46.01,46.79,267853.24107,LTC
2019-11-29,46.78,49.33,46.73,48.54,301668.56643,LTC
2019-11-30,48.55,48.76,46.53,47.21,270874.56808,LTC
2019-12-01,47.21,48.45,45.5,47.45,313486.32183,LTC
2019-12-02,47.45,47.57,44.71,45.45,302502.05198,LTC
2019-12-03,45.44,46.22,44.26,44.75,323943.4612,LTC
2019-12-04,44.76,46.98,43.69,44.67,555322.93753,LTC
2019-12-05,44.64,45.21,43.7,44.81,444840.89828,LTC
2019-12-06,44.78,45.5,44.05,45.28,273507.67563,LTC
2019-12-07,45.26,46.5,44.94,45.15,195130.20296,LTC
2019-12-08,45.14,46.2,44.81,45.56,131675.58673,LTC
2019-12-09,45.55,45.87,44.04,44.45,219794.24751,LTC
2019-12-10,44.45,44.67,43.6,44.09,151332.98482,LTC
2019-12-11,44.07,44.46,43.27,43.7,134280.00698,LTC
2019-12-12,43.7,44.11,42.84,43.65,169652.16018,LTC
2019-12-13,43.65,44.55,43.43,44.44,127935.79567,LTC
2019-12-14,44.44,44.67,43.19,43.25,121589.21791,LTC
2019-12-15,43.28,44.04,42.9,43.44,105010.15867,LTC
2019-12-16,43.46,43.56,39.02,39.99,396847.07159,LTC
2019-12-17,39.98,40.13,36.1,36.92,648918.38857,LTC
2019-12-18,36.94,41.71,35.78,40.79,668186.50576,LTC
2019-12-19,40.79,41.1,39.06,39.65,240386.31479,LTC
2019-12-20,39.66,40.41,39.25,40.17,151508.47648,LTC
2019-12-21,40.15,40.22,39.41,39.67,91777.0964,LTC
2019-12-22,39.67,42.16,39.62,41.82,208763.30093,LTC
2019-12-23,41.84,42.67,40.21,40.56,288871.46721,LTC
2019-12-24,40.56,41.13,39.68,40.34,211802.58489,LTC
2019-12-25,40.33,40.48,39.38,40.08,136397.58244,LTC
2019-12-26,40.11,41.73,39.58,40.01,198471.3519,LTC
2019-12-27,39.99,41.5,39.67,40.95,219242.83628,LTC
2019-12-28,40.96,43.76,40.91,42.83,284295.33296,LTC
2019-12-29,42.84,43.76,42.14,43.08,337087.7687,LTC
2019-12-30,43.07,44.18,41.82,42.38,298595.46371,LTC
2019-12-31,42.36,43.05,41.0,41.3,201549.74137,LTC
2020-01-01,41.29,42.08,41.16,41.62,110044.87445,LTC
2020-01-02,41.58,41.74,39.17,39.43,194486.2157,LTC
2020-01-03,39.44,42.39,38.77,42.23,426771.00676,LTC
2020-01-04,42.23,42.9,41.77,42.78,248814.62818,LTC
2020-01-05,42.79,44.61,42.6,43.3,291964.84958,LTC
2020-01-06,43.29,46.08,43.16,45.8,384930.9909,LTC
2020-01-07,45.8,47.03,44.48,46.3,493847.10532,LTC
2020-01-08,46.3,48.54,44.0,45.35,628050.68438,LTC
2020-01-09,45.35,45.79,43.9,44.74,296221.65692,LTC
2020-01-10,44.75,49.72,43.71,49.06,729803.12291,LTC
2020-01-11,49.06,51.95,47.77,49.3,681984.46652,LTC
2020-01-12,49.32,51.75,48.78,51.43,533583.45808,LTC
2020-01-13,51.44,51.6,48.91,49.6,382092.95573,LTC
2020-01-14,49.59,60.8,49.58,58.39,1232536.35364,LTC
2020-01-15,58.37,60.33,55.28,58.16,720369.64189,LTC
2020-01-16,58.17,58.5,54.5,57.56,477991.20162,LTC
2020-01-17,57.56,63.26,56.72,61.02,767514.50323,LTC
2020-01-18,61.05,62.5,57.9,59.32,498603.84903,LTC
2020-01-19,59.29,62.55,55.34,57.6,530916.40859,LTC
2020-01-20,57.59,58.29,55.84,57.19,262316.67258,LTC
2020-01-21,57.19,58.09,55.91,57.57,216543.72376,LTC
2020-01-22,57.6,59.33,57.18,58.33,218658.95477,LTC
2020-01-23,58.33,58.4,52.42,54.52,464982.43026,LTC
2020-01-24,54.52,55.41,50.64,54.38,550746.21423,LTC
2020-01-25,54.41,54.41,51.9,53.25,282004.92676,LTC
2020-01-26,53.26,56.68,52.8,56.24,348355.26494,LTC
2020-01-27,56.29,59.65,55.87,58.55,504725.67707,LTC
2020-01-28,58.55,61.61,57.28,60.52,720540.74548,LTC
2020-01-29,60.54,62.56,59.4,59.8,570079.36355,LTC
2020-01-30,59.81,70.22,58.24,67.98,1286322.99676,LTC
2020-01-31,68.0,70.1,65.37,68.0,938256.78346,LTC
2020-02-01,68.02,73.0,67.62,70.72,952836.8964,LTC
2020-02-02,70.72,73.5,67.66,69.93,818385.89212,LTC
2020-02-03,69.93,73.0,68.45,69.65,689182.24855,LTC
2020-02-04,69.65,70.5,66.62,68.07,487054.42541,LTC
2020-02-05,68.04,73.47,67.62,72.59,646729.48877,LTC
2020-02-06,72.59,75.08,70.91,73.6,715147.76142,LTC
2020-02-07,73.59,75.48,72.85,74.3,542489.66181,LTC
2020-02-08,74.31,77.94,71.53,76.56,647821.60398,LTC
2020-02-09,76.56,78.43,75.0,77.0,475670.64062,LTC
2020-02-10,76.99,77.48,72.21,74.02,709830.62871,LTC
2020-02-11,73.98,77.4,72.64,76.46,557017.26862,LTC
2020-02-12,76.45,82.81,76.44,81.17,771544.88292,LTC
2020-02-13,81.2,84.32,77.15,80.55,1051054.7479,LTC
2020-02-14,80.55,83.79,78.61,83.14,523491.69506,LTC
2020-02-15,83.14,83.5,75.04,76.7,704650.11923,LTC
2020-02-16,76.74,80.77,67.85,74.67,998173.25658,LTC
2020-02-17,74.66,75.5,68.51,73.41,738054.46975,LTC
2020-02-18,73.44,79.09,70.0,77.25,713680.23162,LTC
2020-02-19,77.25,79.45,67.0,70.61,544027.83444,LTC
2020-02-20,70.61,72.43,66.1,69.4,731293.24627,LTC
2020-02-21,69.38,75.25,68.56,73.25,627123.84133,LTC
2020-02-22,73.25,76.79,72.32,74.79,651449.78648,LTC
2020-02-23,74.8,80.0,74.66,79.52,666132.69507,LTC
2020-02-24,79.52,79.76,71.71,75.59,936157.25919,LTC
2020-02-25,75.57,76.08,69.54,70.98,778054.96678,LTC
2020-02-26,70.98,72.15,57.41,60.53,1523364.69178,LTC
