symbol,timestamp,open,high,low,close,volume
USDC,12/24/2019,1.0004,1.0018,1.0002,1.001,4932347.28
USDC,12/25/2019,1.001,1.002,1.0007,1.0014,2656996.73
USDC,12/26/2019,1.0014,1.0022,1.0009,1.0017,4163408.94
USDC,12/27/2019,1.0017,1.0044,1.0012,1.0016,5796901.86
USDC,12/28/2019,1.0014,1.0033,1.0012,1.0019,3635128.8
USDC,12/29/2019,1.0019,1.0035,1.0009,1.0011,3695999.01
USDC,12/30/2019,1.0011,1.0036,1.001,1.0033,4691641.67
USDC,12/31/2019,1.0034,1.0044,1.0026,1.0036,4263878.02
USDC,1/1/2020,1.0036,1.0042,1.0025,1.0035,2534819.68
USDC,1/2/2020,1.0032,1.0047,1.0024,1.0027,6138413.58
USDC,1/3/2020,1.0026,1.0039,1.0005,1.0011,7417049.2
USDC,1/4/2020,1.0012,1.002,1.0005,1.0008,2790681.61
USDC,1/5/2020,1.001,1.0017,1.0,1.001,3561616.24
USDC,1/6/2020,1.001,1.0015,0.9998,0.9999,6186384.0
USDC,1/7/2020,0.9999,1.0012,0.9991,0.9991,10009357.14
USDC,1/8/2020,0.9992,1.0015,0.9983,1.001,11509809.78
USDC,1/9/2020,1.001,1.0014,0.9998,1.0007,5387662.11
USDC,1/10/2020,1.0007,1.0024,0.9999,1.0008,13636816.29
USDC,1/11/2020,1.0008,1.0014,0.9999,1.0005,5185871.18
USDC,1/12/2020,1.0004,1.0012,0.9998,1.0003,3852949.1
USDC,1/13/2020,1.0003,1.0032,1.0,1.0008,7178386.43
USDC,1/14/2020,1.0007,1.0018,0.9986,0.9997,19664980.25
USDC,1/15/2020,0.9997,1.0029,0.9994,1.0013,11585747.95
